"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         331,      -6.592389616,      -5.039045125,      -5.663688838,      -8.391785324
          0,           0,         332,      -6.595901504,      -5.040314145,      -5.671376433,      -8.385808773
          0,           0,         333,      -6.595314766,      -5.041608102,      -5.679545246,      -8.379903367
          0,           0,         334,      -6.591298642,        -5.0429155,      -5.687842971,      -8.374071212
          0,           0,         335,      -6.585204384,      -5.044226006,      -5.695823703,      -8.368314336
          0,           0,         336,      -6.578232231,      -5.045528788,       -5.70309503,      -8.362634768
          0,           0,         337,      -6.571311083,      -5.046814934,      -5.709299538,      -8.357030998
          0,           0,         338,      -6.565148654,      -5.048078792,      -5.714147489,      -8.351504938
          0,           0,         339,      -6.560275049,      -5.049318221,      -5.717450309,      -8.346059049
          0,           0,         340,      -6.557068908,      -5.050534394,      -5.719142322,      -8.340692638
          0,           0,         341,      -6.555781597,      -5.051731597,      -5.719285672,      -8.335403279
          0,           0,         342,      -6.556561623,      -5.052916949,      -5.718058593,      -8.330194456
          0,           0,         343,      -6.559474482,      -5.054099954,      -5.715730107,       -8.32506504
          0,           0,         344,      -6.564515626,      -5.055291923,      -5.712626812,      -8.320014584
          0,           0,         345,      -6.571617071,      -5.056505353,       -5.70909859,      -8.315044069
          0,           0,         346,      -6.580648897,      -5.057753206,      -5.705488904,      -8.310152859
          0,           0,         347,      -6.591416861,      -5.059048202,      -5.702112741,      -8.305340348
          0,           0,         348,      -6.603657627,      -5.060402145,      -5.699242705,       -8.30060582
          0,           0,         349,      -6.617033762,      -5.061825302,      -5.697102069,      -8.295948324
          0,           0,         350,      -6.631131685,      -5.063325873,       -5.69586284,      -8.291365847
          0,           0,         351,      -6.645466896,      -5.064909574,      -5.695646927,      -8.286857527
          0,           0,         352,      -6.659501547,      -5.066579346,      -5.696528833,      -8.282424204
          0,           0,         353,      -6.672678559,      -5.068335195,      -5.698538796,      -8.278063985
          0,           0,         354,      -6.684473167,      -5.070174164,      -5.701665808,      -8.273774763
          0,           0,         355,      -6.694456501,      -5.072090473,      -5.705860244,      -8.269555587
          0,           0,         356,      -6.702358491,      -5.074075805,      -5.711036197,      -8.265406049
          0,           0,         357,      -6.708112992,      -5.076119665,      -5.717073776,      -8.261323968
          0,           0,         358,      -6.711870628,      -5.078209828,      -5.723821838,       -8.25731088
          0,           0,         359,      -6.713974982,      -5.080332859,      -5.731101701,      -8.253363111
          0,           0,         360,      -6.714910202,      -5.082474664,      -5.738712429,      -8.249482645
          0,           0,         361,      -6.715236172,      -5.084621057,      -5.746438235,      -8.245668071
          0,           0,         362,      -6.715527501,      -5.086758307,      -5.754058249,      -8.241920163
          0,           0,         363,      -6.716326772,      -5.088873617,      -5.761358503,      -8.238247952
          0,           0,         364,      -6.718115074,      -5.090955536,      -5.768145384,      -8.234620533
          0,           0,         365,      -6.721297395,      -5.092994283,       -5.77425916,      -8.231036385
          0,           0,         366,      -6.726197914,       -5.09498201,      -5.779585787,      -8.227528803
          0,           0,         367,      -6.733059864,      -5.096912922,      -5.784065019,      -8.224076882
          0,           0,         368,      -6.742045409,      -5.098783256,      -5.787693418,      -8.220684565
          0,           0,         369,      -6.753231571,      -5.100591183,      -5.790521229,      -8.217359164
          0,           0,         370,      -6.766599555,      -5.102336546,       -5.79264418,      -8.214095551
          0,           0,         371,      -6.782014586,      -5.104020926,      -5.794191211,      -8.210891812
          0,           0,         372,      -6.799194691,      -5.105646965,      -5.795310278,      -8.207747823
          0,           0,         373,      -6.817668023,       -5.10721812,       -5.79615363,      -8.204663878
          0,           0,         374,      -6.836724667,      -5.108738337,      -5.796864734,      -8.201642469
          0,           0,         375,      -6.855377572,      -5.110211693,      -5.797567685,      -8.198673609
          0,           0,         376,      -6.872362636,      -5.111642101,      -5.798359294,      -8.195763956
          0,           0,         377,      -6.886221641,      -5.113033157,      -5.799303965,      -8.192917886
          0,           0,         378,      -6.895505101,      -5.114387953,       -5.80043129,      -8.190105707
          0,           0,         379,      -6.899080329,      -5.115708978,      -5.801735848,      -8.187362801
          0,           0,         380,      -6.896441284,      -5.116998136,      -5.803178911,      -8.184683536
          0,           0,         381,      -6.887863605,      -5.118256799,      -5.804692112,      -8.182067428
          0,           0,         382,      -6.874312004,      -5.119485946,      -5.806182816,      -8.179498891
          0,           0,         383,      -6.857156864,      -5.120686352,      -5.807541148,      -8.176985474
          0,           0,         384,       -6.83785293,       -5.12185871,      -5.808648454,      -8.174546217
          0,           0,         385,      -6.817705123,      -5.123003979,      -5.809386814,      -8.172158285
          0,           0,         386,      -6.797757721,      -5.124123565,       -5.80964903,      -8.169801224
          0,           0,         387,      -6.778778712,      -5.125219537,      -5.809348089,      -8.167516492
          0,           0,         388,      -6.761294777,      -5.126294824,       -5.80842515,      -8.165296033
          0,           0,         389,      -6.745642398,       -5.12735335,      -5.806855142,      -8.163138795
          0,           0,         390,       -6.73201686,      -5.128400115,      -5.804649164,      -8.161042534
          0,           0,         391,       -6.72051204,      -5.129441224,      -5.801853502,      -8.158998805
          0,           0,         392,      -6.711150014,       -5.13048385,      -5.798545482,      -8.157005704
          0,           0,         393,      -6.703901765,      -5.131536137,      -5.794826891,      -8.155070302
